first_name,last_name,phone,email,address,customer_type
Michelle,Chandler,9592848987,michelle.chandler158@example.com,"99335 Snow Road Apt. 240, New Wesley, TN 56034",Premium
James,Obrien,6484427398,james.obrien7940@example.com,"39188 Stanley Lodge Apt. 273, Teresabury, MP 31260",Regular
Melody,Jacobson,2016633401,melody.jacobson2237@example.com,"5263 Jackson Ways, Whiteborough, ID 48268",Regular
Stephen,Campbell,5514344211,stephen.campbell3197@example.com,"9574 Kathy Common Suite 246, New Daniel, MN 10278",Regular
Evan,Rodriguez,4792464299,evan.rodriguez6291@example.com,"3998 Brooks Rue, West Johntown, AR 61412",Premium
Leslie,Wilson,1834792305,leslie.wilson9201@example.com,"08124 Petty Garden, Nicholsfurt, GA 40941",Regular
Jamie,Williams,4606696106,jamie.williams8282@example.com,"121 Harper Squares Apt. 650, Jonesview, NV 11448",Regular
Michael,Smith,2502316004,michael.smith8110@example.com,"321 Brian Lock Apt. 498, Donaldton, PR 61068",Regular
Christine,Hines,8420014144,christine.hines6704@example.com,"72386 Jennifer Knoll Suite 285, Stephenmouth, TN 62175",Regular
Heidi,Lewis,9829305577,heidi.lewis8057@example.com,"7607 Cortez Courts, West Brendaview, VA 88666",Regular
Amanda,Stewart,3903560285,amanda.stewart6810@example.com,"0963 Parker Mountain Suite 075, Port Georgeton, CO 66090",Regular
Kelly,Price,6441802459,kelly.price7273@example.com,"6535 Laurie Row, South Kendra, WV 96169",Regular
Sierra,Rivera,6557374852,sierra.rivera8007@example.com,"846 Mcguire Vista Apt. 175, Port Eric, NJ 77700",Regular
Karen,Velez,9652396749,karen.velez2741@example.com,"854 Samuel Circle, Katherinemouth, OK 94151",Regular
Christopher,Anderson,6957538513,christopher.anderson1355@example.com,"94614 Jennifer Summit Apt. 040, Donaldfurt, WY 32753",Regular
James,Mcclure,1897873728,james.mcclure9264@example.com,"Unit 3380 Box 4191, DPO AA 11645",Premium
Linda,Trujillo,3330854418,linda.trujillo506@example.com,"20931 Thomas Plaza Apt. 210, South Todd, VA 54659",Wholesale
Victor,Ellis,7365764554,victor.ellis3614@example.com,"543 Ingram Stravenue, North Rachelberg, MS 82324",Regular
James,Edwards,3089233313,james.edwards4786@example.com,"Unit 8550 Box 7026, DPO AA 02776",Regular
Ryan,Mcbride,0674151448,ryan.mcbride536@example.com,"8342 Terry Village Suite 302, Brianshire, MD 63151",Regular
Samantha,Cooper,2358937712,samantha.cooper4504@example.com,"949 Lynn Lights, Colleenland, WA 93151",Regular
Isabella,Hill,4464523900,isabella.hill3684@example.com,"867 Rivera Park, Port Cesarshire, NJ 64473",Wholesale
Carol,Reed,1467093672,carol.reed8809@example.com,"PSC 0041, Box 7707, APO AE 35870",Regular
Jacqueline,Henderson,1613407992,jacqueline.henderson4730@example.com,"75428 Misty Trace Suite 785, West Erinchester, PW 51784",Regular
Adriana,Romero,5715566166,adriana.romero2756@example.com,"Unit 9363 Box 6460, DPO AA 75038",Regular
Nicole,Edwards,1133956322,nicole.edwards7493@example.com,"9619 Christopher Drive Suite 974, Rileyside, ME 69391",Regular
Timothy,Molina,3196305270,timothy.molina9268@example.com,"59164 Jimmy Crest, South Juan, OR 94674",Regular
Katie,Rodriguez,3191986370,katie.rodriguez8116@example.com,"62230 Lopez Mall Suite 357, Brooksport, GA 80190",Regular
Abigail,Mcbride,4003273032,abigail.mcbride9007@example.com,"635 Frances Forks Suite 611, North Tammy, MP 71285",Regular
Aaron,Cameron,8621853111,aaron.cameron8370@example.com,"66663 Curtis Ridges, Timothyhaven, CA 85703",Regular
John,Perry,9845033790,john.perry1855@example.com,"Unit 0375 Box 3531, DPO AP 26829",Regular
Eric,King,2756719503,eric.king9384@example.com,"1265 Justin Walk, Lauraland, NY 47102",Regular
Ernest,Cummings,8820151497,ernest.cummings1872@example.com,"61657 Combs Dam, East Jacqueline, AS 98919",Regular
Paul,Franco,4902948494,paul.franco4390@example.com,"1388 Cooper Junctions Apt. 091, Brookefurt, WA 58644",Regular
Zachary,Thomas,9593601941,zachary.thomas8899@example.com,"536 Janice Park, South Derekberg, AK 29794",Regular
Sara,Joseph,1209966763,sara.joseph6011@example.com,"44836 Fisher Alley Suite 190, Richardmouth, NM 38118",Regular
Mary,Bradford,7705467393,mary.bradford8881@example.com,"546 Francis Garden, Port Michaelhaven, NE 70467",Regular
David,Horn,3129266254,david.horn682@example.com,"040 Kimberly Lights Apt. 597, North Anthonyshire, TN 07788",Regular
Tammy,Schaefer,3885467347,tammy.schaefer7232@example.com,"089 Garcia Coves, Staceyfurt, NM 09372",Regular
Alexandra,Thomas,0542842511,alexandra.thomas8952@example.com,"409 Martin Ports Suite 125, Howellshire, AZ 96012",Regular
Felicia,Wolf,3887676606,felicia.wolf3581@example.com,"USS Shannon, FPO AA 02689",Regular
Deborah,Elliott,8387443081,deborah.elliott6966@example.com,"970 Paul Light, New Garrett, AL 62356",Regular
David,Mahoney,8513311786,david.mahoney1678@example.com,"7192 Kathryn Well Apt. 028, Floresmouth, KY 04891",Regular
Michael,Weber,3036067787,michael.weber4056@example.com,"265 Christensen Mountain Apt. 364, Woodsview, UT 48144",Wholesale
Cody,Mcgee,3752574488,cody.mcgee4878@example.com,"185 Kathleen Cove, West Jillfort, MH 33223",Regular
Kristin,Stephens,1576467050,kristin.stephens529@example.com,"Unit 8383 Box 1934, DPO AA 42917",Regular
Jacqueline,Thompson,5860345633,jacqueline.thompson7369@example.com,"524 Hayes Junction Apt. 557, South James, ND 01491",Regular
Madison,Harris,4271618628,madison.harris4306@example.com,"USNV Olson, FPO AP 24076",Regular
Stephanie,Bright,0385478726,stephanie.bright5712@example.com,"Unit 3192 Box 2941, DPO AP 23530",Regular
Sarah,Miles,8062539418,sarah.miles1426@example.com,"925 Christopher Trafficway, North Pamelastad, MO 29947",Regular
Anthony,Conway,8267354904,anthony.conway7194@example.com,"USNV Ramos, FPO AA 66527",Regular
Breanna,Kim,1325086286,breanna.kim1924@example.com,"7608 Jason Ports, Port Michael, NV 23712",Premium
Abigail,Moody,6736316330,abigail.moody3883@example.com,"62803 Jacqueline Lodge Suite 908, Kristafort, LA 75338",Regular
Christopher,Davis,4303101663,christopher.davis3439@example.com,"Unit 2845 Box 5414, DPO AE 70417",Regular
Cynthia,Chavez,2295110848,cynthia.chavez9633@example.com,"002 Macdonald Hill Suite 901, Greenmouth, ID 67493",Regular
Maria,Weber,2441066788,maria.weber5745@example.com,"16502 Hernandez Forest, West Joseph, KS 02334",Regular
Steven,Mcbride,7298502305,steven.mcbride9999@example.com,"533 Kimberly Parks Apt. 479, Michaelland, GA 74282",Regular
Samantha,Cline,4922028815,samantha.cline7016@example.com,"17680 Teresa Estate Suite 962, Tammiemouth, WV 07978",Regular
Thomas,Perez,4913943032,thomas.perez2720@example.com,"38384 Williams Springs Apt. 765, Jasonshire, OR 35368",Premium
Eric,Simon,8033086414,eric.simon2282@example.com,"505 Karen Groves, Guerreromouth, OR 04135",Regular
Mary,Wilson,3772109074,mary.wilson3386@example.com,"117 Todd Glen, North Jamesview, MI 52206",Regular
Allison,Preston,8657374496,allison.preston3391@example.com,"6047 Garcia Avenue, New Aaronchester, NC 78385",Regular
Jason,Fowler,2894043935,jason.fowler973@example.com,"7526 Castro Points Apt. 316, South Terry, CA 60785",Regular
Leslie,Green,3537642983,leslie.green9341@example.com,"95260 Lopez Rapid Suite 340, North Jonathanfort, MP 94847",Regular
Kevin,Good,7377049909,kevin.good5748@example.com,"6597 Hall Lights Apt. 034, West Theodorefurt, ND 96091",Regular
Beverly,Nielsen,4175694307,beverly.nielsen8721@example.com,"716 Paul Parkways Suite 236, West Kathryn, DE 04701",Regular
Joseph,Trevino,8671265728,joseph.trevino4606@example.com,"78988 Buck Expressway, Barbarashire, CA 82358",Regular
Natasha,Johnson,1585537304,natasha.johnson9779@example.com,"9670 Underwood Mews Suite 481, Karatown, AL 08248",Regular
Julie,Nelson,5602310640,julie.nelson8828@example.com,"228 Curry Inlet Apt. 734, Wandafort, OK 97605",Premium
Carol,Kemp,1973665475,carol.kemp2759@example.com,"710 Lopez Radial, West Deborah, OR 07728",Regular
Laura,Steele,7185360174,laura.steele5303@example.com,"6004 James Courts, Flemingfort, NH 46654",Regular
Dylan,Frank,7127971763,dylan.frank4795@example.com,"72990 Clark Plaza Apt. 767, Taylorburgh, PR 57963",Regular
Austin,Rojas,3163915846,austin.rojas4741@example.com,"6782 Evelyn Mews, South Heatherville, MD 93565",Regular
Laura,Bell,6134097312,laura.bell9384@example.com,"5405 Jill Fall Suite 216, Jeffreybury, UT 22346",Regular
Sierra,Mason,1780581380,sierra.mason4381@example.com,"7886 Kelly Village, Dennisville, MD 16117",Regular
Anthony,Smith,5705295086,anthony.smith8429@example.com,"59989 Rios Island, Carlsonfurt, IA 41610",Regular
Ryan,Johnson,5515179751,ryan.johnson1561@example.com,"531 Shawn Flat Suite 458, Lake Carlfort, NE 90641",Regular
Erik,Gonzalez,6164615265,erik.gonzalez2222@example.com,"0810 Joseph Spurs Apt. 297, New Angelaview, AZ 73318",Regular
Carolyn,Ponce,3748126817,carolyn.ponce6744@example.com,"8899 Mark Shoal, New Davidtown, ID 28895",Premium
Justin,Franco,0810563586,justin.franco972@example.com,"11669 Barnes Dam, East Ritaport, MH 56883",Wholesale
Sydney,Gallegos,2812598362,sydney.gallegos4544@example.com,"591 Paul Wall Apt. 033, Lake Meganchester, MN 55191",Regular
Tanya,Gomez,6657813049,tanya.gomez2079@example.com,"1645 Allison Divide Suite 322, North Thomas, FL 36049",Premium
Patricia,Werner,6412613955,patricia.werner2175@example.com,"058 Barbara Inlet, New Jeffreyview, SC 37103",Regular
Mary,Leonard,8859881920,mary.leonard4091@example.com,"59627 Barker Dam, South Amber, CO 23309",Wholesale
Theodore,Hall,1839955780,theodore.hall2397@example.com,"1062 Cox Brook Apt. 694, Shawnstad, TN 28491",Premium
Joshua,Mcknight,3910323186,joshua.mcknight5278@example.com,"7477 Karen Station Apt. 104, New Jerryview, IA 97714",Regular
Taylor,Grant,0187779533,taylor.grant4056@example.com,"224 Michael Track, Woodsburgh, NH 60294",Premium
Johnny,Griffin,0218852114,johnny.griffin6435@example.com,"Unit 3638 Box 3968, DPO AA 71544",Premium
Marilyn,Marks,0475983589,marilyn.marks8020@example.com,"392 Allen Rue Apt. 254, Millerchester, VT 87685",Regular
Janet,Wells,6778189863,janet.wells2330@example.com,"459 Janet Circles Apt. 857, East Stephanie, MA 83124",Premium
Brett,Montgomery,3779626389,brett.montgomery9461@example.com,"791 Spencer Roads Apt. 200, North Kristinaville, WA 33992",Regular
Gregory,Montoya,9062515759,gregory.montoya4403@example.com,"671 Elizabeth Branch, Lake Josephstad, NY 91548",Regular
Timothy,White,2749665294,timothy.white6787@example.com,"USNV Wilson, FPO AE 77351",Regular
Steven,Paul,2343353675,steven.paul6147@example.com,"265 Morris Ford Apt. 049, Greeneview, AL 62145",Regular
Rita,Jones,8061990746,rita.jones7406@example.com,"2171 Keith Forks Suite 668, Port Veronica, AR 29077",Wholesale
Eric,Sherman,9525587673,eric.sherman1238@example.com,"Unit 1072 Box 8394, DPO AA 51095",Regular
Joseph,Barber,2614993631,joseph.barber1526@example.com,"6443 Brandy Circles Suite 663, North Deniseborough, MS 19518",Regular
Jennifer,Wilson,5164078704,jennifer.wilson6601@example.com,"73965 Timothy Road Apt. 959, Alexanderfort, UT 08521",Regular
Matthew,Evans,7129969915,matthew.evans8448@example.com,"Unit 7002 Box 9331, DPO AE 17368",Premium
Peter,Armstrong,4602136884,peter.armstrong4559@example.com,"918 Thompson Road, Bryanshire, MI 54722",Regular
Karen,Kennedy,5892235528,karen.kennedy6047@example.com,"02282 Laura Knolls Apt. 878, Garciaborough, MI 78964",Premium
Deborah,Evans,6847464550,deborah.evans7450@example.com,"85088 Sarah Neck, Richardport, GU 46457",Regular
Karen,Burgess,8105801088,karen.burgess7997@example.com,"7619 Sean Valleys Suite 636, Paulmouth, IA 29239",Regular
Jesus,Roth,4963379226,jesus.roth5363@example.com,"0237 Clark Route, Sanchezmouth, AR 42854",Regular
Tamara,Wilson,0504726097,tamara.wilson9535@example.com,"9773 Gray Ports Suite 919, South Karenfort, VA 30889",Premium
Paul,Diaz,8858748955,paul.diaz41@example.com,"4961 Sanchez Port Suite 257, Timfort, KY 31565",Regular
Samuel,Moore,3848775619,samuel.moore1527@example.com,"5798 David Ferry Apt. 005, West Justinville, NV 30662",Premium
Noah,Pierce,0591934424,noah.pierce7512@example.com,"93306 Young Landing, Lake Miguel, NJ 41627",Wholesale
Sarah,Nicholson,9628219608,sarah.nicholson5870@example.com,"788 Kimberly Turnpike Suite 376, North Brianna, NJ 60224",Regular
Jeffrey,Davidson,6660979785,jeffrey.davidson1038@example.com,"5072 Moore Ridge Apt. 107, Lake Hunter, FL 53553",Regular
Michael,West,5463059415,michael.west8757@example.com,"3987 Joshua Route Suite 819, Lamberthaven, TN 66143",Regular
Kevin,Simpson,3805365972,kevin.simpson6517@example.com,"70513 Riley Mall Suite 212, West Paulbury, OH 59470",Regular
Kimberly,Clayton,7853798214,kimberly.clayton3569@example.com,"73063 Maria Pines Suite 830, Hansenhaven, IL 56213",Regular
Kimberly,Hines,6723866560,kimberly.hines7040@example.com,"573 Roberts Valleys Apt. 577, West Tiffany, LA 05625",Regular
Harold,Barker,0855872357,harold.barker3471@example.com,"80241 Laura Corner, Brianmouth, WA 40212",Regular
Bethany,Wilson,0816115566,bethany.wilson8106@example.com,"5000 Rogers Hollow Apt. 892, Lake Tim, MO 75301",Regular
Cindy,Johnson,4949356580,cindy.johnson4400@example.com,"7224 Nguyen Pass Apt. 708, East Michael, WY 39401",Regular
Monica,Contreras,4966390004,monica.contreras5290@example.com,"PSC 8048, Box 8672, APO AA 14196",Premium
Kevin,Mcdaniel,1709987317,kevin.mcdaniel4647@example.com,"Unit 6688 Box 1303, DPO AP 72010",Regular
Kelly,Morrison,8150164546,kelly.morrison5534@example.com,"53612 Powell Parkway, Fosterburgh, WY 99580",Regular
Sherry,Silva,9474508098,sherry.silva8968@example.com,"315 Davis Manors, West Geraldland, KS 33593",Premium
Seth,Mosley,0441526445,seth.mosley9469@example.com,"PSC 6945, Box 4191, APO AE 96222",Regular
Lisa,Grant,9876209383,lisa.grant2140@example.com,"242 Santiago Alley Suite 414, Greenview, AL 22830",Premium
Ryan,Martinez,3425556183,ryan.martinez9276@example.com,"415 Jones Branch, Joshuaberg, VI 82870",Regular
Michael,Thomas,5056880848,michael.thomas7952@example.com,"63340 Diane Forest, Morenoville, VA 33037",Premium
Edward,Harrison,3326277674,edward.harrison5632@example.com,"PSC 8194, Box 6877, APO AA 76990",Regular
Gina,Cantrell,4993136757,gina.cantrell794@example.com,"536 Merritt Rue, Port Jacob, ID 10415",Regular
Randy,Winters,1779053403,randy.winters753@example.com,"518 Daniel Lodge, Ambertown, GA 33207",Wholesale
Rodney,Medina,9388953115,rodney.medina1632@example.com,"7341 Riley Corner, Lake Nicholaschester, AL 66051",Regular
Robert,White,5046026224,robert.white7530@example.com,"82613 Williams Mall Apt. 108, Antoniomouth, VI 63424",Regular
Megan,Wu,0629810997,megan.wu267@example.com,"0836 Kathryn Point Apt. 140, Mckayfort, ID 07567",Regular
Alicia,Beltran,4390390920,alicia.beltran2036@example.com,"0247 Palmer Islands, Hansonside, MP 69923",Wholesale
Christina,Brown,7381522932,christina.brown2589@example.com,"4014 Andrea Vista, Tracystad, LA 31266",Premium
Danielle,Wagner,4594780079,danielle.wagner7231@example.com,"837 Ward Route Suite 045, New Trevor, AZ 02285",Premium
Nancy,Porter,0990317211,nancy.porter7480@example.com,"3331 Nunez Prairie, Bakerville, AR 11431",Regular
Larry,Johnson,3520622609,larry.johnson12@example.com,"6331 Davis Center, East Daniel, CA 62807",Premium
Christopher,Cole,5740519950,christopher.cole7010@example.com,"PSC 0056, Box 7352, APO AA 30101",Regular
Michael,Wood,6352413022,michael.wood3315@example.com,"Unit 0665 Box 6024, DPO AP 22469",Regular
Tammy,Diaz,7741490571,tammy.diaz2162@example.com,"997 Martin Crossing Suite 878, South Lisaside, VI 33173",Regular
Corey,Arellano,1114241248,corey.arellano4946@example.com,"Unit 7313 Box 7174, DPO AE 75653",Regular
Patricia,Smith,6954508570,patricia.smith2605@example.com,"6170 Garcia Run, North Daleberg, NV 28447",Regular
Amanda,Vincent,7203579656,amanda.vincent4490@example.com,"542 Sharp Station, Tranberg, PR 38630",Regular
Charles,Fisher,3424114754,charles.fisher1530@example.com,"30642 Laura Manors, Richardbury, NC 78829",Regular
Lisa,Davis,9234665217,lisa.davis5906@example.com,"64950 Johnson Islands, Daleborough, NJ 86125",Regular
Damon,Walker,6310789078,damon.walker4103@example.com,"18830 Rodriguez Spring Suite 447, Marybury, IA 35558",Regular
Jacqueline,Watson,3697016852,jacqueline.watson1351@example.com,"0409 Thomas Corner Apt. 859, Hawkinsmouth, KY 84945",Premium
Andrew,Oliver,9055095792,andrew.oliver6093@example.com,"6806 Joyce Rest, West Chase, SC 12933",Premium
Christopher,Reed,0627890880,christopher.reed2712@example.com,"17959 Natalie Drive, East John, CO 24798",Regular
Mark,Tucker,5038561627,mark.tucker849@example.com,"7323 Santos Fort, Royburgh, PW 13769",Premium
Erica,Collins,0942079374,erica.collins6494@example.com,"50592 Perez Ways Apt. 955, Snyderbury, MO 39217",Premium
Emily,White,7957238161,emily.white5006@example.com,"11330 Anthony Isle Apt. 502, Richardshire, KY 69349",Wholesale
Marisa,Burnett,2322232087,marisa.burnett3837@example.com,"94391 Timothy Pine Suite 878, South Christine, DE 30017",Premium
Stephanie,Rodriguez,2608099371,stephanie.rodriguez7033@example.com,"449 Amber Flat Suite 473, North Jeffreyborough, NV 08522",Regular
Emily,Andrews,2455407700,emily.andrews1495@example.com,"48118 Elizabeth Valleys, New Denise, IN 68327",Regular
Victoria,Brown,8477982587,victoria.brown1560@example.com,"4153 Julia Mission Apt. 666, Brownfurt, IL 31031",Regular
Christopher,Berry,6119553093,christopher.berry18@example.com,"037 Dean Mountain Apt. 379, North Robert, AS 71077",Premium
Beverly,Koch,4582072162,beverly.koch3497@example.com,"473 Michael Turnpike Suite 065, New Donna, AK 44447",Regular
Jennifer,Robinson,9120720957,jennifer.robinson7813@example.com,"508 Ashley Terrace Suite 844, Ryanmouth, WA 91861",Regular
Jennifer,Chan,4420540515,jennifer.chan1277@example.com,"92016 Lindsey Rapid Apt. 001, West Michelle, CO 40244",Wholesale
Morgan,Bailey,6709144654,morgan.bailey2175@example.com,"Unit 0040 Box 0464, DPO AA 33520",Regular
Cindy,Cruz,4875256048,cindy.cruz9727@example.com,"2576 Christopher Fields Apt. 795, North Vanessaville, GA 88003",Regular
Patricia,Sparks,5250815959,patricia.sparks3706@example.com,"1741 Sutton Orchard, Gatesfurt, FM 25233",Premium
Lori,Whitaker,0323197670,lori.whitaker8511@example.com,"USS Gutierrez, FPO AA 38842",Regular
Joshua,Wheeler,5892441832,joshua.wheeler7292@example.com,"2447 Kimberly Mount, Tiffanyland, VT 35386",Premium
Rose,Evans,0094658463,rose.evans153@example.com,"073 Sanders Route Suite 649, Schaefermouth, NC 06436",Premium
Marc,Hill,5191871628,marc.hill133@example.com,"6609 Brianna Rapid Apt. 526, Davidshire, TN 85519",Wholesale
Cheryl,Wilson,9708567591,cheryl.wilson5630@example.com,"967 Dorothy Walks, Kristenfort, NJ 15047",Regular
Joseph,Kelly,7025015544,joseph.kelly1976@example.com,"5256 Tracy Grove Suite 555, Myerschester, IL 32223",Regular
